reviews,lemmas,lemmas,aspectCategory
I suspect this restaurant is what Rao's would be if it hadn't turned exclusive.,"['restaur', 'rao', 'turn', 'would', 'exclus', 'suspect']","['restaur', 'rao', 'turn', 'would', 'exclus', 'suspect']",anecdotes/miscellaneous
The dish had like 6 pieces of beef in it.,"['piec', 'dish', 'like', 'beef']","['piec', 'dish', 'like', 'beef']",food
"strike up a conversation with the attorney next to you, or with the local union worker on the other side.","['union', 'local', 'strike', 'attorney', 'convers', 'next', 'worker', 'side']","['union', 'local', 'strike', 'attorney', 'convers', 'next', 'worker', 'side']",anecdotes/miscellaneous
We were then shooed inside.,"['insid', 'shoo']","['insid', 'shoo']",service
We got in line and were served while in line a bannan fritter.,"['get', 'fritter', 'serv', 'bannan', 'line']","['get', 'fritter', 'serv', 'bannan', 'line']",anecdotes/miscellaneous
"It might have been a little too spicy for my friend, which you can couteract with eat more rice and keeping water on hand.","['hand', 'keep', 'spici', 'water', 'littl', 'friend', 'rice', 'couteract', 'eat', 'might']","['hand', 'keep', 'spici', 'water', 'littl', 'friend', 'rice', 'couteract', 'eat', 'might']",food
This place is always very crowded and popular.,"['alway', 'place', 'popular', 'crowd']","['alway', 'place', 'popular', 'crowd']",ambience
Appetizers are somewhere around $7 each and the main dishes are between $11 and $16.,"['main', 'dish', 'appet', 'around', 'somewher']","['main', 'dish', 'appet', 'around', 'somewher']",price
really depends on your luck!,"['luck', 'depend', 'realli']","['luck', 'depend', 'realli']",anecdotes/miscellaneous
Just went here for my girlfriends 23rd bday.,"['girlfriend', 'go', 'bday', 'rd']","['girlfriend', 'go', 'bday', 'rd']",anecdotes/miscellaneous
My wife and I went to Orsay for Valentine's dinner.,"['valentin', 'orsay', 'dinner', 'go', 'wife']","['valentin', 'orsay', 'dinner', 'go', 'wife']",anecdotes/miscellaneous
"I don't know about you guys, but when I go somewhere to eat I go for the food not for the atmosphere.","['food', 'atmospher', 'know', 'eat', 'somewher', 'guy', 'go']","['food', 'atmospher', 'know', 'eat', 'somewher', 'guy', 'go']",anecdotes/miscellaneous
They should have called it mascarpone with chocolate chips-good but a far cry from what the name implies.,"['cri', 'far', 'chocol', 'name', 'chip', 'impli', 'mascarpon', 'good', 'call']","['cri', 'far', 'chocol', 'name', 'chip', 'impli', 'mascarpon', 'good', 'call']",food
"A gentleman, maybe the manager, came to our table, and without so much as a smile or greeting asked for our order.","['tabl', 'come', 'without', 'order', 'manag', 'much', 'smile', 'mayb', 'gentleman', 'greet', 'ask']","['tabl', 'come', 'without', 'order', 'manag', 'much', 'smile', 'mayb', 'gentleman', 'greet', 'ask']",service
Very different than regular dimsum places.,"['place', 'differ', 'regular', 'dimsum']","['place', 'differ', 'regular', 'dimsum']",anecdotes/miscellaneous
I have lived in NY for many years and have dined at many restaraunts.,"['year', 'restaraunt', 'live', 'ny', 'mani', 'din']","['year', 'restaraunt', 'live', 'ny', 'mani', 'din']",anecdotes/miscellaneous
"When you enter, you feel like you have entered your mom's kitchen.","['like', 'feel', 'enter', 'kitchen', 'mom']","['like', 'feel', 'enter', 'kitchen', 'mom']",ambience
"we were tired and cold when we got to the restaurant, then we sat down to begin ordering appetizers.","['get', 'restaur', 'cold', 'tire', 'order', 'appet', 'sit', 'begin']","['get', 'restaur', 'cold', 'tire', 'order', 'appet', 'sit', 'begin']",anecdotes/miscellaneous
I've had pizza both times and the caprese salad appetizer.,"['time', 'salad', 'appet', 'capres', 'pizza']","['time', 'salad', 'appet', 'capres', 'pizza']",anecdotes/miscellaneous
She lives nearby but had never gone to this establishment thinking that it might be too touristy.,"['touristi', 'think', 'live', 'establish', 'nearbi', 'never', 'go', 'might']","['touristi', 'think', 'live', 'establish', 'nearbi', 'never', 'go', 'might']",anecdotes/miscellaneous
He was terribly thirsty after the meal too.,"['terribl', 'meal', 'thirsti']","['terribl', 'meal', 'thirsti']",food
And when I visit her I make it a point to eat at 'Ino at least once daily if not once for the whole trip.,"['point', 'whole', 'visit', 'trip', 'least', 'daili', 'make', 'eat', 'ino']","['point', 'whole', 'visit', 'trip', 'least', 'daili', 'make', 'eat', 'ino']",anecdotes/miscellaneous
"I wasn't there for the Half-Price Saturday Night Special, but Tuesday Night.","['tuesday', 'half', 'night', 'special', 'saturday', 'price']","['tuesday', 'half', 'night', 'special', 'saturday', 'price']",anecdotes/miscellaneous
"In fact, it appears he is going to go postal at any moment.","['fact', 'moment', 'postal', 'go', 'appear']","['fact', 'moment', 'postal', 'go', 'appear']",service
There was a small group of us looking somewhere to eat kinda late on a weeknight and we ended up at Pastis.,"['small', 'weeknight', 'somewher', 'pasti', 'late', 'end', 'group', 'us', 'look', 'eat', 'kinda']","['small', 'weeknight', 'somewher', 'pasti', 'late', 'end', 'group', 'us', 'look', 'eat', 'kinda']",anecdotes/miscellaneous
for Meetball Night.,"['night', 'meetbal']","['night', 'meetbal']",anecdotes/miscellaneous
"If you like the food and the value you get from some of Chinatown restaurants, this is not the place for you.","['like', 'get', 'restaur', 'place', 'valu', 'chinatown', 'food']","['like', 'get', 'restaur', 'place', 'valu', 'chinatown', 'food']",anecdotes/miscellaneous
They are opening two more places as i saw a flyer there one in Yonkers which is a restraunt and banquet hall and another one in parsipanny new jersey.,"['banquet', 'jersey', 'flyer', 'new', 'place', 'two', 'anoth', 'saw', 'one', 'parsipanni', 'hall', 'yonker', 'restraunt', 'open']","['banquet', 'jersey', 'flyer', 'new', 'place', 'two', 'anoth', 'saw', 'one', 'parsipanni', 'hall', 'yonker', 'restraunt', 'open']",anecdotes/miscellaneous
Want to impress?,"['want', 'impress']","['want', 'impress']",anecdotes/miscellaneous
The selection changes frequently but the basic dishes are always available.,"['frequent', 'dish', 'alway', 'basic', 'select', 'avail', 'chang']","['frequent', 'dish', 'alway', 'basic', 'select', 'avail', 'chang']",food
We've lived in the area for more than 8 years.,"['area', 'live', 'year']","['area', 'live', 'year']",anecdotes/miscellaneous
Get the soup and a nosh (pastrami sandwich) for $8 and you're golden.,"['nosh', 'get', 'soup', 'sandwich', 'pastrami', 'golden']","['nosh', 'get', 'soup', 'sandwich', 'pastrami', 'golden']",food
I have to say that if this what makes it easier to get a saet a lunch- I dont mind.,"['get', 'mind', 'saet', 'easier', 'make', 'say', 'dont', 'lunch']","['get', 'mind', 'saet', 'easier', 'make', 'say', 'dont', 'lunch']",anecdotes/miscellaneous
My family and I ate here last night for our annual Christmas dinner with the family members who would rather spend the holidays with friends out-of-town.,"['annual', 'famili', 'spend', 'christma', 'town', 'last', 'night', 'dinner', 'member', 'would', 'friend', 'holiday', 'eat', 'rather']","['annual', 'famili', 'spend', 'christma', 'town', 'last', 'night', 'dinner', 'member', 'would', 'friend', 'holiday', 'eat', 'rather']",anecdotes/miscellaneous
I grew up on these bagels.,"['grow', 'bagel']","['grow', 'bagel']",anecdotes/miscellaneous
We were told that they were booked solid and no other table was available.,"['tabl', 'book', 'tell', 'avail', 'solid']","['tabl', 'book', 'tell', 'avail', 'solid']",service
The restaraurant is very small so reservations are a must.,"['restaraur', 'must', 'reserv', 'small']","['restaraur', 'must', 'reserv', 'small']",anecdotes/miscellaneous
Visited there while on vacation and reading the reviews.,"['visit', 'review', 'read', 'vacat']","['visit', 'review', 'read', 'vacat']",anecdotes/miscellaneous
A one women show!,"['women', 'one', 'show']","['women', 'one', 'show']",anecdotes/miscellaneous
You can't go wrong here.,"['go', 'wrong']","['go', 'wrong']",anecdotes/miscellaneous
At first i was rolling my ideas of yet another French place on the UES.,"['yet', 'first', 'anoth', 'ue', 'idea', 'roll', 'place', 'french']","['yet', 'first', 'anoth', 'ue', 'idea', 'roll', 'place', 'french']",anecdotes/miscellaneous
"To my right, the hostess stood over a busboy and hissed rapido, rapido as he tried to clear and re-set a table for six.","['tabl', 'stand', 'hiss', 'busboy', 'host', 'set', 'six', 'tri', 'right', 'rapido', 'clear']","['tabl', 'stand', 'hiss', 'busboy', 'host', 'set', 'six', 'tri', 'right', 'rapido', 'clear']",service
In China the phrase for a good restaurant is hot and loud.,"['hot', 'restaur', 'loud', 'good', 'china', 'phrase']","['hot', 'restaur', 'loud', 'good', 'china', 'phrase']",anecdotes/miscellaneous
After dealing with subpar pizza all over the Kensington neighborhood - I've found little toninos.,"['find', 'neighborhood', 'tonino', 'kensington', 'littl', 'subpar', 'pizza', 'deal']","['find', 'neighborhood', 'tonino', 'kensington', 'littl', 'subpar', 'pizza', 'deal']",anecdotes/miscellaneous
I thought this place was totally overrated.,"['place', 'overr', 'total', 'think']","['place', 'overr', 'total', 'think']",anecdotes/miscellaneous
then we ordered a dinosaur rolls and white tuna sashimi.,"['dinosaur', 'order', 'white', 'sashimi', 'roll', 'tuna']","['dinosaur', 'order', 'white', 'sashimi', 'roll', 'tuna']",food
You won't find that anywhere in Manhattan.,"['find', 'manhattan', 'anywher']","['find', 'manhattan', 'anywher']",anecdotes/miscellaneous
How do you rate home?,"['home', 'rate']","['home', 'rate']",anecdotes/miscellaneous
I went here in the afternoon with a friend.,"['friend', 'go', 'afternoon']","['friend', 'go', 'afternoon']",anecdotes/miscellaneous
Our first greeting when we entered was The last call is at 10:15.,"['first', 'enter', 'last', 'greet', 'call']","['first', 'enter', 'last', 'greet', 'call']",service
Interior was so so.,['interior'],['interior'],ambience
I'm partial to the Gnocchi.,"['gnocchi', 'partial']","['gnocchi', 'partial']",food
I guess the way my friends and I described it was The French Colonies.,"['coloni', 'friend', 'describ', 'way', 'french', 'guess']","['coloni', 'friend', 'describ', 'way', 'french', 'guess']",anecdotes/miscellaneous
they were able to squeeze me in at 6 after i called the night before my anniversary for a friday night reservation and told me they'd treat us well for the occasion.,"['friday', 'reserv', 'squeez', 'anniversari', 'well', 'night', 'abl', 'occas', 'tell', 'us', 'treat', 'call']","['friday', 'reserv', 'squeez', 'anniversari', 'well', 'night', 'abl', 'occas', 'tell', 'us', 'treat', 'call']",anecdotes/miscellaneous
Boy was I wrong!,"['boy', 'wrong']","['boy', 'wrong']",anecdotes/miscellaneous
I visit New Green Bo when I have money or when I am broke.,"['money', 'new', 'visit', 'break', 'green', 'bo']","['money', 'new', 'visit', 'break', 'green', 'bo']",price
"Note that they do not serve beer, you must bring your own.","['serv', 'beer', 'bring', 'note', 'must']","['serv', 'beer', 'bring', 'note', 'must']",service
We ate outside at Haru's Sake bar because Haru's restaurant next door was overflowing.,"['outsid', 'restaur', 'overflow', 'door', 'next', 'bar', 'sake', 'eat', 'haru']","['outsid', 'restaur', 'overflow', 'door', 'next', 'bar', 'sake', 'eat', 'haru']",anecdotes/miscellaneous
When we walked in it seemed like it was there for 200 years.,"['seem', 'like', 'year', 'walk']","['seem', 'like', 'year', 'walk']",anecdotes/miscellaneous
Ahhh...,['ahhh'],['ahhh'],anecdotes/miscellaneous
"Better than the bagel shop on the corner, but not worth going out of your way for, in my opinion.","['opinion', 'shop', 'corner', 'better', 'bagel', 'way', 'worth', 'go']","['opinion', 'shop', 'corner', 'better', 'bagel', 'way', 'worth', 'go']",anecdotes/miscellaneous
it helps if you know what to order.,"['know', 'help', 'order']","['know', 'help', 'order']",anecdotes/miscellaneous
"The service was typical short-order, dinner type.","['order', 'short', 'type', 'dinner', 'servic', 'typic']","['order', 'short', 'type', 'dinner', 'servic', 'typic']",service
"We shared a bottle of sake, an order of edamames, and she had the sushi plate while I had the sashimi.","['sushi', 'order', 'sashimi', 'share', 'sake', 'edamam', 'plate', 'bottl']","['sushi', 'order', 'sashimi', 'share', 'sake', 'edamam', 'plate', 'bottl']",food
I can't believe people complain about no cheese sticks?,"['peopl', 'complain', 'chees', 'stick', 'believ']","['peopl', 'complain', 'chees', 'stick', 'believ']",anecdotes/miscellaneous
But that is highly forgivable.,"['forgiv', 'highli']","['forgiv', 'highli']",anecdotes/miscellaneous
"From the appetizers we ate, the dim sum and other variety of foods, it was impossible to criticize the food.","['food', 'varieti', 'appet', 'imposs', 'sum', 'eat', 'critic', 'dim']","['food', 'varieti', 'appet', 'imposs', 'sum', 'eat', 'critic', 'dim']",food
"When we arrived at 6:00 PM, the restaurant was practically empty.","['restaur', 'pm', 'empti', 'practic', 'arriv']","['restaur', 'pm', 'empti', 'practic', 'arriv']",anecdotes/miscellaneous
"Each table has a pot of boiling water sunken into its surface, and you get platters of thin sliced meats, various vegetables, and rice and glass noodles.","['tabl', 'platter', 'get', 'slice', 'boil', 'variou', 'thin', 'rice', 'glass', 'sink', 'surfac', 'water', 'noodl', 'veget', 'pot', 'meat']","['tabl', 'platter', 'get', 'slice', 'boil', 'variou', 'thin', 'rice', 'glass', 'sink', 'surfac', 'water', 'noodl', 'veget', 'pot', 'meat']",food
I am going to the mid town location next.,"['town', 'next', 'locat', 'go', 'mid']","['town', 'next', 'locat', 'go', 'mid']",anecdotes/miscellaneous
The bread is top notch as well.,"['notch', 'well', 'top', 'bread']","['notch', 'well', 'top', 'bread']",food
I have to say they have one of the fastest delivery times in the city.,"['fastest', 'time', 'one', 'citi', 'say', 'deliveri']","['fastest', 'time', 'one', 'citi', 'say', 'deliveri']",service
Food is always fresh and hot- ready to eat!,"['fresh', 'hot', 'eat', 'alway', 'food', 'readi']","['fresh', 'hot', 'eat', 'alway', 'food', 'readi']",food
Did I mention that the coffee is OUTSTANDING?,"['outstand', 'mention', 'coffe']","['outstand', 'mention', 'coffe']",food
"Certainly not the best sushi in New York, however, it is always fresh, and the place is very clean, sterile.","['fresh', 'certainli', 'sushi', 'best', 'new', 'york', 'steril', 'alway', 'howev', 'place', 'clean']","['fresh', 'certainli', 'sushi', 'best', 'new', 'york', 'steril', 'alway', 'howev', 'place', 'clean']",food
"I trust the people at Go Sushi, it never disappoints.","['disappoint', 'sushi', 'peopl', 'trust', 'never', 'go']","['disappoint', 'sushi', 'peopl', 'trust', 'never', 'go']",anecdotes/miscellaneous
"Straight-forward, no surprises, very decent Japanese food.","['decent', 'surpris', 'straight', 'japanes', 'forward', 'food']","['decent', 'surpris', 'straight', 'japanes', 'forward', 'food']",food
"BEST spicy tuna roll, great asian salad.","['spici', 'best', 'salad', 'asian', 'roll', 'tuna', 'great']","['spici', 'best', 'salad', 'asian', 'roll', 'tuna', 'great']",food
